    1.9178   -0.5629    1.1019
    3.4016    0.4068    1.0282
    2.9952    0.3732    1.2473
    3.3189   -0.1552    1.1125
    2.9952    0.3732    1.2473
    3.4016    0.4068    1.0282
    3.2028    0.9206    1.0965
    1.1242    2.2806    1.2611
    0.7285    2.5463    1.2830
    0.7196    1.9847    1.1443
    1.1242    2.2806    1.2611
    0.7196    1.9847    1.1443
    1.2164    1.7811    1.1518
    1.2164    1.7811    1.1518
    1.5884    2.1860    1.2908
    1.1242    2.2806    1.2611
    2.8435    2.3377    0.7194
    2.5955    2.7454    0.5297
    2.4383    2.4047    1.0316
    1.4587    0.2059    0.8384
    1.0398   -0.1329    0.6414
    1.4811   -0.3560    0.8749
    1.4811   -0.3560    0.8749
    1.9117    0.0008    1.0550
    1.4587    0.2059    0.8384
    1.9178   -0.5629    1.1019
    1.9117    0.0008    1.0550
    1.4811   -0.3560    0.8749
    0.6017   -0.4477    0.5293
    1.0398   -0.1329    0.6414
    0.5471    0.1041    0.4876
    0.7196    1.9847    1.1443
    0.2652    2.2257    1.1990
    0.3107    1.6900    0.9728
    1.3916    0.7477    0.9086
    0.8988    0.9590    0.7771
    0.9784    0.4246    0.6675
    0.5471    0.1041    0.4876
    1.0398   -0.1329    0.6414
    0.9784    0.4246    0.6675
    0.9784    0.4246    0.6675
    1.4587    0.2059    0.8384
    1.3916    0.7477    0.9086
    0.9784    0.4246    0.6675
    1.0398   -0.1329    0.6414
    1.4587    0.2059    0.8384
    0.3942    1.1795    0.7308
    0.8988    0.9590    0.7771
    0.8063    1.4742    0.9496
    2.2298    1.4843    1.2876
    2.6717    1.8750    1.1443
    2.1210    2.0331    1.2661
    2.2298    1.4843    1.2876
    2.2608    0.9186    1.2567
    2.7268    1.2859    1.2429
    2.7268    1.2859    1.2429
    2.7272    0.7690    1.2872
    3.2028    0.9206    1.0965
    3.6239    0.7399    0.6924
    3.4762    1.2091    0.7182
    3.2028    0.9206    1.0965
    2.7268    1.2859    1.2429
    3.1295    1.4758    0.9882
    2.6717    1.8750    1.1443
    2.6717    1.8750    1.1443
    2.2298    1.4843    1.2876
    2.7268    1.2859    1.2429
    1.5884    2.1860    1.2908
    1.3093    2.7627    1.2272
    1.1242    2.2806    1.2611
    0.2652    2.2257    1.1990
    0.7196    1.9847    1.1443
    0.7285    2.5463    1.2830
    2.1964    2.8174    0.8579
    2.4383    2.4047    1.0316
    2.5955    2.7454    0.5297
    1.0465   -0.7094    0.7435
    1.4811   -0.3560    0.8749
    1.0398   -0.1329    0.6414
    1.0398   -0.1329    0.6414
    0.6017   -0.4477    0.5293
    1.0465   -0.7094    0.7435
   -0.2189    2.4434    1.2423
   -0.1669    1.9051    1.0592
    0.2652    2.2257    1.1990
    0.5471    0.1041    0.4876
    0.9784    0.4246    0.6675
    0.4767    0.6506    0.5552
    0.4767    0.6506    0.5552
    0.9784    0.4246    0.6675
    0.8988    0.9590    0.7771
    0.8988    0.9590    0.7771
    0.3942    1.1795    0.7308
    0.4767    0.6506    0.5552
    1.9117    0.0008    1.0550
    1.9178   -0.5629    1.1019
    2.3500   -0.2212    1.2350
    0.7285    2.5463    1.2830
    1.1242    2.2806    1.2611
    1.3093    2.7627    1.2272
    2.1964    2.8174    0.8579
    1.8874    2.5683    1.1818
    2.4383    2.4047    1.0316
    2.1210    2.0331    1.2661
    2.4383    2.4047    1.0316
    1.8874    2.5683    1.1818
    2.1964    2.8174    0.8579
    2.5955    2.7454    0.5297
    2.1543    3.1391    0.4800
    2.5955    2.7454    0.5297
    2.8435    2.3377    0.7194
    2.9777    2.5310    0.1119
    3.4366    1.6536    0.4733
    3.1898    2.1469    0.4087
    3.0736    1.8962    0.8087
    3.0736    1.8962    0.8087
    2.8435    2.3377    0.7194
    2.6717    1.8750    1.1443
    0.5471    0.1041    0.4876
    0.4767    0.6506    0.5552
    0.0267    0.3199    0.4276
    1.9178   -0.5629    1.1019
    1.4811   -0.3560    0.8749
    1.5168   -0.9200    0.9851
    1.4811   -0.3560    0.8749
    1.0465   -0.7094    0.7435
    1.5168   -0.9200    0.9851
    0.6017   -0.4477    0.5293
    0.1438   -0.7243    0.5426
    0.5383   -0.9887    0.6944
    0.5383   -0.9887    0.6944
    1.0465   -0.7094    0.7435
    0.6017   -0.4477    0.5293
   -0.0387    0.8617    0.5731
    0.3942    1.1795    0.7308
   -0.1065    1.3863    0.8030
    0.3942    1.1795    0.7308
    0.8063    1.4742    0.9496
    0.3107    1.6900    0.9728
    0.7196    1.9847    1.1443
    0.3107    1.6900    0.9728
    0.8063    1.4742    0.9496
   -0.1669    1.9051    1.0592
    0.3107    1.6900    0.9728
    0.2652    2.2257    1.1990
    2.3847   -0.7107    1.2612
    2.0674   -1.1108    1.2220
    2.7321   -1.0462    1.2673
    1.7350    3.0516    0.9439
    1.8874    2.5683    1.1818
    2.1964    2.8174    0.8579
    2.1964    2.8174    0.8579
    2.1543    3.1391    0.4800
    1.7350    3.0516    0.9439
    1.6016    3.4006    0.5765
    1.2131    3.2801    0.9646
    1.7350    3.0516    0.9439
    1.7350    3.0516    0.9439
    2.1543    3.1391    0.4800
    1.6016    3.4006    0.5765
    3.1898    2.1469    0.4087
    3.3399    2.0376   -0.0106
    2.9777    2.5310    0.1119
    2.5736    2.9552    0.0312
    2.1543    3.1391    0.4800
    2.5955    2.7454    0.5297
    3.6449    1.2243   -0.3801
    3.5770    1.5648   -0.0043
    3.7237    1.1203    0.2405
    2.8435    2.3377    0.7194
    3.0736    1.8962    0.8087
    3.1898    2.1469    0.4087
    3.5770    1.5648   -0.0043
    3.3399    2.0376   -0.0106
    3.4366    1.6536    0.4733
    3.5770    1.5648   -0.0043
    3.6449    1.2243   -0.3801
    3.4055    1.7367   -0.4729
    0.3107    1.6900    0.9728
   -0.1065    1.3863    0.8030
    0.3942    1.1795    0.7308
   -0.0387    0.8617    0.5731
    0.4767    0.6506    0.5552
    0.3942    1.1795    0.7308
   -0.0387    0.8617    0.5731
    0.0267    0.3199    0.4276
    0.4767    0.6506    0.5552
   -0.4825    0.5089    0.5135
   -0.0387    0.8617    0.5731
   -0.5306    1.0524    0.7139
    1.9178   -0.5629    1.1019
    2.0674   -1.1108    1.2220
    2.3847   -0.7107    1.2612
    1.0140   -1.2586    0.9224
    1.5537   -1.4178    1.1339
    1.5168   -0.9200    0.9851
    2.4924   -1.5323    1.2644
    2.7321   -1.0462    1.2673
    2.0674   -1.1108    1.2220
    1.9178   -0.5629    1.1019
    1.5168   -0.9200    0.9851
    2.0674   -1.1108    1.2220
    1.5537   -1.4178    1.1339
    2.0099   -1.6305    1.2802
    2.0674   -1.1108    1.2220
    2.4924   -1.5323    1.2644
    2.0674   -1.1108    1.2220
    2.0099   -1.6305    1.2802
    1.0140   -1.2586    0.9224
    1.5168   -0.9200    0.9851
    1.0465   -0.7094    0.7435
    1.0465   -0.7094    0.7435
    0.5383   -0.9887    0.6944
    1.0140   -1.2586    0.9224
    2.0674   -1.1108    1.2220
    1.5168   -0.9200    0.9851
    1.5537   -1.4178    1.1339
    1.1935   -1.8028    1.1731
    1.5537   -1.4178    1.1339
    1.0140   -1.2586    0.9224
    0.3807   -1.4267    0.8544
    0.5383   -0.9887    0.6944
   -0.1213   -1.1543    0.6974
    0.5471    0.1041    0.4876
    0.0267    0.3199    0.4276
    0.0878   -0.2226    0.4249
    0.0878   -0.2226    0.4249
    0.6017   -0.4477    0.5293
    0.5471    0.1041    0.4876
    0.0878   -0.2226    0.4249
    0.1438   -0.7243    0.5426
    0.6017   -0.4477    0.5293
   -0.2902    3.4555    0.9797
   -0.8149    3.5568    0.7617
   -0.7826    3.1700    1.1390
   -0.8149    3.5568    0.7617
   -0.2902    3.4555    0.9797
   -0.3555    3.7536    0.5865
   -0.2189    2.4434    1.2423
   -0.2602    2.9955    1.2580
   -0.7275    2.6454    1.2803
   -1.3859    0.8907    0.9394
   -0.9465    0.6989    0.7093
   -1.0038    1.2421    0.9054
    2.4924   -1.5323    1.2644
    2.2298   -2.1234    1.2243
    2.7615   -1.9017    1.0719
    3.1097    2.2499   -0.4367
    2.7542    2.2738   -0.8590
    2.7371    2.6763   -0.4105
    0.1648    3.7303    0.6471
   -0.3555    3.7536    0.5865
   -0.2902    3.4555    0.9797
   -0.7404    3.8200    0.2532
   -0.8149    3.5568    0.7617
   -0.3555    3.7536    0.5865
   -0.3555    3.7536    0.5865
    0.1648    3.7303    0.6471
   -0.1661    3.8942    0.1395
   -1.2459    3.6197    0.4378
   -0.8149    3.5568    0.7617
   -0.7404    3.8200    0.2532
   -0.5476    3.8446   -0.2776
    0.0272    3.8362   -0.3938
   -0.3477    3.6266   -0.7631
    1.1203    3.6243    0.5111
    1.2131    3.2801    0.9646
    1.6016    3.4006    0.5765
    1.6016    3.4006    0.5765
    1.4122    3.6408    0.0444
    1.1203    3.6243    0.5111
    1.1203    3.6243    0.5111
    0.9249    3.8038   -0.0312
    0.6434    3.7713    0.4307
    0.3587    3.8929    0.0454
    0.6434    3.7713    0.4307
    0.9249    3.8038   -0.0312
    0.6851    3.4982    0.8652
    0.7569    3.0597    1.1904
    1.2131    3.2801    0.9646
    0.6851    3.4982    0.8652
    0.6434    3.7713    0.4307
    0.1648    3.7303    0.6471
    1.2131    3.2801    0.9646
    1.1203    3.6243    0.5111
    0.6851    3.4982    0.8652
    0.6851    3.4982    0.8652
    1.1203    3.6243    0.5111
    0.6434    3.7713    0.4307
    0.2458    2.7871    1.2905
   -0.2189    2.4434    1.2423
    0.2652    2.2257    1.1990
    0.2458    2.7871    1.2905
   -0.2602    2.9955    1.2580
   -0.2189    2.4434    1.2423
    0.2652    2.2257    1.1990
    0.7285    2.5463    1.2830
    0.2458    2.7871    1.2905
    0.7285    2.5463    1.2830
    0.7569    3.0597    1.1904
    0.2458    2.7871    1.2905
    1.8874    2.5683    1.1818
    1.7350    3.0516    0.9439
    1.3093    2.7627    1.2272
    1.8874    2.5683    1.1818
    1.3093    2.7627    1.2272
    1.5884    2.1860    1.2908
    1.3093    2.7627    1.2272
    0.7569    3.0597    1.1904
    0.7285    2.5463    1.2830
    1.2131    3.2801    0.9646
    0.7569    3.0597    1.1904
    1.3093    2.7627    1.2272
    1.3093    2.7627    1.2272
    1.7350    3.0516    0.9439
    1.2131    3.2801    0.9646
    3.1898    2.1469    0.4087
    3.4366    1.6536    0.4733
    3.3399    2.0376   -0.0106
    3.1097    2.2499   -0.4367
    2.7371    2.6763   -0.4105
    2.9777    2.5310    0.1119
    3.1898    2.1469    0.4087
    2.9777    2.5310    0.1119
    2.8435    2.3377    0.7194
    3.1097    2.2499   -0.4367
    2.9777    2.5310    0.1119
    3.3399    2.0376   -0.0106
    0.0267    0.3199    0.4276
   -0.0387    0.8617    0.5731
   -0.4825    0.5089    0.5135
   -0.5306    1.0524    0.7139
   -0.9465    0.6989    0.7093
   -0.4825    0.5089    0.5135
   -0.1065    1.3863    0.8030
   -0.5306    1.0524    0.7139
   -0.0387    0.8617    0.5731
    0.7990   -2.2002    1.2228
    0.3404   -1.9509    1.0961
    0.3946   -2.5056    1.2643
    0.5383   -0.9887    0.6944
    0.3807   -1.4267    0.8544
    1.0140   -1.2586    0.9224
    1.1935   -1.8028    1.1731
    1.0140   -1.2586    0.9224
    0.7554   -1.6906    1.0362
    0.7554   -1.6906    1.0362
    1.0140   -1.2586    0.9224
    0.3807   -1.4267    0.8544
   -0.1021   -1.6814    0.9522
    0.3404   -1.9509    1.0961
    0.3807   -1.4267    0.8544
    0.3404   -1.9509    1.0961
    0.7990   -2.2002    1.2228
    0.7554   -1.6906    1.0362
    1.1935   -1.8028    1.1731
    0.7554   -1.6906    1.0362
    0.7990   -2.2002    1.2228
   -3.5487   -1.1894    0.6401
   -3.5823   -1.5408    0.1968
   -3.3129   -1.6923    0.6723
   -2.1110   -2.9018    0.8501
   -2.6085   -2.6698    0.6213
   -2.2567   -3.1002    0.3936
   -3.0211   -2.1963    0.6231
   -2.9756   -2.5080    0.1827
   -2.6085   -2.6698    0.6213
    0.2246    3.3199    1.1035
   -0.2902    3.4555    0.9797
   -0.2602    2.9955    1.2580
   -0.2602    2.9955    1.2580
    0.2458    2.7871    1.2905
    0.2246    3.3199    1.1035
    0.2246    3.3199    1.1035
    0.2458    2.7871    1.2905
    0.7569    3.0597    1.1904
    0.1648    3.7303    0.6471
   -0.2902    3.4555    0.9797
    0.2246    3.3199    1.1035
    0.2246    3.3199    1.1035
    0.6851    3.4982    0.8652
    0.1648    3.7303    0.6471
    0.7569    3.0597    1.1904
    0.6851    3.4982    0.8652
    0.2246    3.3199    1.1035
   -0.1669    1.9051    1.0592
   -0.2189    2.4434    1.2423
   -0.6590    2.1003    1.1778
   -0.2189    2.4434    1.2423
   -0.7275    2.6454    1.2803
   -0.6590    2.1003    1.1778
   -1.7671    0.5601    1.0256
   -1.8698    1.0244    1.1487
   -2.2400    0.5621    1.2048
   -1.8698    1.0244    1.1487
   -1.7671    0.5601    1.0256
   -1.3859    0.8907    0.9394
   -0.5306    1.0524    0.7139
   -1.0038    1.2421    0.9054
   -0.9465    0.6989    0.7093
   -1.0038    1.2421    0.9054
   -0.5306    1.0524    0.7139
   -0.5901    1.5771    0.9579
    3.4016    0.4068    1.0282
    3.6889    0.1724    0.7168
    3.6239    0.7399    0.6924
    3.4016    0.4068    1.0282
    3.3189   -0.1552    1.1125
    3.6889    0.1724    0.7168
    3.4055    1.7367   -0.4729
    3.0802    1.8212   -0.8627
    3.1097    2.2499   -0.4367
    2.6215    1.8560   -1.1737
    2.2354    2.2545   -1.1900
    2.7542    2.2738   -0.8590
    2.2513    3.0578   -0.5156
    2.7371    2.6763   -0.4105
    2.4345    2.6474   -0.8341
    2.5736    2.9552    0.0312
    2.9777    2.5310    0.1119
    2.7371    2.6763   -0.4105
    2.5955    2.7454    0.5297
    2.9777    2.5310    0.1119
    2.5736    2.9552    0.0312
   -0.7275    2.6454    1.2803
   -1.1726    2.2859    1.2655
   -0.6590    2.1003    1.1778
   -1.0839    1.7547    1.1278
   -0.6590    2.1003    1.1778
   -1.1726    2.2859    1.2655
   -1.1121    3.7472   -0.1193
   -1.2459    3.6197    0.4378
   -0.7404    3.8200    0.2532
   -0.7404    3.8200    0.2532
   -0.5476    3.8446   -0.2776
   -1.1121    3.7472   -0.1193
   -0.8149    3.5568    0.7617
   -1.2459    3.6197    0.4378
   -1.2909    3.2973    0.9165
   -1.7355    3.3440    0.5919
   -1.2909    3.2973    0.9165
   -1.2459    3.6197    0.4378
   -2.1883    2.9930    0.6929
   -1.7500    2.9497    1.0109
   -1.7355    3.3440    0.5919
   -1.2909    3.2973    0.9165
   -1.7355    3.3440    0.5919
   -1.7500    2.9497    1.0109
   -0.3555    3.7536    0.5865
   -0.1661    3.8942    0.1395
   -0.7404    3.8200    0.2532
   -0.5476    3.8446   -0.2776
   -0.7404    3.8200    0.2532
   -0.1661    3.8942    0.1395
   -0.1661    3.8942    0.1395
    0.1648    3.7303    0.6471
    0.3587    3.8929    0.0454
    0.6434    3.7713    0.4307
    0.3587    3.8929    0.0454
    0.1648    3.7303    0.6471
    0.3587    3.8929    0.0454
    0.0272    3.8362   -0.3938
   -0.1661    3.8942    0.1395
    0.0272    3.8362   -0.3938
   -0.5476    3.8446   -0.2776
   -0.1661    3.8942    0.1395
   -2.1883    2.9930    0.6929
   -2.5917    2.5998    0.7341
   -2.1951    2.5583    1.0735
   -2.5670    2.9106    0.2882
   -2.9563    2.5063    0.3124
   -2.5917    2.5998    0.7341
    3.4762    1.2091    0.7182
    3.7237    1.1203    0.2405
    3.4366    1.6536    0.4733
    3.8544    0.5304    0.2565
    3.7237    1.1203    0.2405
    3.6239    0.7399    0.6924
    3.0736    1.8962    0.8087
    3.1295    1.4758    0.9882
    3.4366    1.6536    0.4733
    3.4762    1.2091    0.7182
    3.6239    0.7399    0.6924
    3.7237    1.1203    0.2405
    3.0736    1.8962    0.8087
    2.6717    1.8750    1.1443
    3.1295    1.4758    0.9882
    3.4762    1.2091    0.7182
    3.4366    1.6536    0.4733
    3.1295    1.4758    0.9882
    2.7268    1.2859    1.2429
    3.2028    0.9206    1.0965
    3.1295    1.4758    0.9882
    3.1295    1.4758    0.9882
    3.2028    0.9206    1.0965
    3.4762    1.2091    0.7182
    3.8544    0.5304    0.2565
    3.6239    0.7399    0.6924
    3.6889    0.1724    0.7168
   -2.6857   -2.2459    0.9530
   -3.0211   -2.1963    0.6231
   -2.6085   -2.6698    0.6213
   -3.1588   -2.2637   -0.2071
   -3.3113   -2.0233    0.2263
   -3.4212   -1.8186   -0.2756
   -3.3113   -2.0233    0.2263
   -3.3129   -1.6923    0.6723
   -3.5823   -1.5408    0.1968
   -2.9756   -2.5080    0.1827
   -3.3113   -2.0233    0.2263
   -3.1588   -2.2637   -0.2071
   -2.9756   -2.5080    0.1827
   -2.8228   -2.5926   -0.4379
   -2.6462   -2.8666    0.0751
   -3.0752   -2.0873   -0.6648
   -3.1588   -2.2637   -0.2071
   -3.4212   -1.8186   -0.2756
   -3.3113   -2.0233    0.2263
   -2.9756   -2.5080    0.1827
   -3.0211   -2.1963    0.6231
   -0.4310   -0.0544    0.4484
    0.0878   -0.2226    0.4249
    0.0267    0.3199    0.4276
    0.0267    0.3199    0.4276
   -0.4825    0.5089    0.5135
   -0.4310   -0.0544    0.4484
   -0.9465    0.6989    0.7093
   -1.3859    0.8907    0.9394
   -1.3576    0.3440    0.8071
   -1.3576    0.3440    0.8071
   -1.3859    0.8907    0.9394
   -1.7671    0.5601    1.0256
   -1.4968    1.4028    1.1166
   -1.0839    1.7547    1.1278
   -1.6047    1.9143    1.2638
   -1.6047    1.9143    1.2638
   -1.1726    2.2859    1.2655
   -1.7027    2.4450    1.2474
   -1.0038    1.2421    0.9054
   -0.5901    1.5771    0.9579
   -1.0839    1.7547    1.1278
   -0.6590    2.1003    1.1778
   -1.0839    1.7547    1.1278
   -0.5901    1.5771    0.9579
   -0.1065    1.3863    0.8030
   -0.5901    1.5771    0.9579
   -0.5306    1.0524    0.7139
   -0.1669    1.9051    1.0592
   -0.6590    2.1003    1.1778
   -0.5901    1.5771    0.9579
   -0.5901    1.5771    0.9579
   -0.1065    1.3863    0.8030
   -0.1669    1.9051    1.0592
    0.3107    1.6900    0.9728
   -0.1669    1.9051    1.0592
   -0.1065    1.3863    0.8030
    2.8000   -0.0314    1.2885
    2.8840   -0.5163    1.2688
    3.3189   -0.1552    1.1125
    2.7272    0.7690    1.2872
    2.3771    0.3401    1.2467
    2.9952    0.3732    1.2473
    2.8000   -0.0314    1.2885
    2.3500   -0.2212    1.2350
    2.8840   -0.5163    1.2688
    2.3847   -0.7107    1.2612
    2.8840   -0.5163    1.2688
    2.3500   -0.2212    1.2350
   -2.2567   -3.1002    0.3936
   -2.6462   -2.8666    0.0751
   -2.2498   -3.2018   -0.0892
   -0.0596   -2.2283    1.1780
    0.3946   -2.5056    1.2643
    0.3404   -1.9509    1.0961
    1.1935   -1.8028    1.1731
    0.7990   -2.2002    1.2228
    1.2504   -2.3799    1.2881
    1.2504   -2.3799    1.2881
    0.7990   -2.2002    1.2228
    0.8260   -2.7916    1.2771
    0.3946   -2.5056    1.2643
    0.8260   -2.7916    1.2771
    0.7990   -2.2002    1.2228
    2.1570   -2.7017    1.0045
    1.9588   -3.1621    0.6535
    2.3999   -2.8967    0.5687
    2.2298   -2.1234    1.2243
    2.1570   -2.7017    1.0045
    2.5528   -2.4453    0.9237
   -0.0594   -3.8979   -0.1130
   -0.4311   -3.8746    0.2072
   -0.5319   -3.8150   -0.3688
    2.7615   -1.9017    1.0719
    2.5528   -2.4453    0.9237
    2.9153   -2.1998    0.7721
    2.5528   -2.4453    0.9237
    2.7615   -1.9017    1.0719
    2.2298   -2.1234    1.2243
    2.7615   -1.9017    1.0719
    3.0536   -1.4091    1.0760
    2.4924   -1.5323    1.2644
    2.7321   -1.0462    1.2673
    2.4924   -1.5323    1.2644
    3.0536   -1.4091    1.0760
    2.9153   -2.1998    0.7721
    3.2368   -1.8089    0.6782
    2.7615   -1.9017    1.0719
    3.4390   -1.3023    0.7262
    3.0536   -1.4091    1.0760
    3.2368   -1.8089    0.6782
    3.0802    1.8212   -0.8627
    3.3633    1.2901   -0.8340
    2.9452    1.3603   -1.1493
    3.1511    0.8426   -1.1448
    2.9452    1.3603   -1.1493
    3.3633    1.2901   -0.8340
    2.1864    3.2291   -0.0572
    2.5736    2.9552    0.0312
    2.2513    3.0578   -0.5156
    1.7163    3.2344   -0.7644
    1.7751    3.4384   -0.3380
    2.2513    3.0578   -0.5156
    0.5122    2.6682   -1.2840
    0.4024    3.1602   -1.1707
    0.9417    2.9057   -1.2341
    0.5122    2.6682   -1.2840
    0.9417    2.9057   -1.2341
    0.7977    2.2616   -1.2334
    1.2205    3.5889   -0.5084
    1.7751    3.4384   -0.3380
    1.7163    3.2344   -0.7644
   -1.7386    3.1859   -0.7888
   -1.9505    3.3442   -0.3017
   -1.4501    3.5321   -0.4835
   -0.3477    3.6266   -0.7631
   -0.1507    3.2568   -1.1391
   -0.7005    3.2898   -1.0590
    2.0671    1.6855   -1.2784
    1.6639    1.9692   -1.2765
    2.2354    2.2545   -1.1900
    1.7748    2.4584   -1.2393
    2.0175    2.8239   -0.9919
    2.2354    2.2545   -1.1900
    2.6215    1.8560   -1.1737
    2.7542    2.2738   -0.8590
    3.0802    1.8212   -0.8627
    2.4345    2.6474   -0.8341
    2.7542    2.2738   -0.8590
    2.2354    2.2545   -1.1900
    1.7748    2.4584   -1.2393
    2.2354    2.2545   -1.1900
    1.6639    1.9692   -1.2765
    2.2354    2.2545   -1.1900
    2.6215    1.8560   -1.1737
    2.0671    1.6855   -1.2784
    1.6899    0.8684   -1.0645
    1.2001    0.8752   -0.8651
    1.5438    1.3911   -1.1419
    0.3232    0.6331   -0.5165
    0.6082    1.1240   -0.7473
    0.7912    0.6181   -0.6284
    0.7912    0.6181   -0.6284
    0.6082    1.1240   -0.7473
    1.2001    0.8752   -0.8651
    1.6639    1.9692   -1.2765
    2.0671    1.6855   -1.2784
    1.5438    1.3911   -1.1419
    1.0213    1.3815   -0.9587
    1.5438    1.3911   -1.1419
    1.2001    0.8752   -0.8651
    0.2072    1.4481   -0.8426
    0.5886    1.7360   -1.0305
    0.6082    1.1240   -0.7473
    1.4905    2.8820   -1.1401
    1.2691    2.4027   -1.2734
    0.9417    2.9057   -1.2341
    1.6639    1.9692   -1.2765
    1.2691    2.4027   -1.2734
    1.7748    2.4584   -1.2393
    1.4905    2.8820   -1.1401
    1.7748    2.4584   -1.2393
    1.2691    2.4027   -1.2734
    2.0175    2.8239   -0.9919
    1.7748    2.4584   -1.2393
    1.4905    2.8820   -1.1401
   -2.7588    0.9336    1.2693
   -3.2106    0.6730    1.1235
   -2.7302    0.3631    1.2874
   -2.6374    1.5627    1.2324
   -3.1701    1.2513    1.0320
   -2.7588    0.9336    1.2693
   -2.0297    1.5371    1.2645
   -2.6374    1.5627    1.2324
   -2.3308    1.1155    1.2693
   -1.1726    2.2859    1.2655
   -1.2538    2.8312    1.2270
   -1.7027    2.4450    1.2474
   -0.7826    3.1700    1.1390
   -1.2538    2.8312    1.2270
   -0.7275    2.6454    1.2803
   -3.3129   -1.6923    0.6723
   -3.1370   -1.2803    1.0519
   -3.5487   -1.1894    0.6401
   -2.9157   -1.7770    1.0223
   -3.3129   -1.6923    0.6723
   -3.0211   -2.1963    0.6231
   -3.6496    1.4081    0.0013
   -3.7521    1.0107    0.2428
   -3.4875    1.4832    0.5373
   -3.2106    0.6730    1.1235
   -3.5552    0.9137    0.7458
   -3.5821    0.3323    0.8543
   -3.2675    2.0036    0.4079
   -3.4499    1.8187   -0.0369
   -3.4875    1.4832    0.5373
   -2.9563    2.5063    0.3124
   -3.1907    2.2663   -0.1004
   -3.2675    2.0036    0.4079
   -2.1883    2.9930    0.6929
   -2.1951    2.5583    1.0735
   -1.7500    2.9497    1.0109
   -1.7500    2.9497    1.0109
   -1.7027    2.4450    1.2474
   -1.2538    2.8312    1.2270
   -1.7027    2.4450    1.2474
   -1.7500    2.9497    1.0109
   -2.1951    2.5583    1.0735
   -2.1951    2.5583    1.0735
   -2.5917    2.5998    0.7341
   -2.6132    2.1155    1.0633
   -3.4499    1.8187   -0.0369
   -3.2675    2.0036    0.4079
   -3.1907    2.2663   -0.1004
   -3.5552    0.9137    0.7458
   -3.4875    1.4832    0.5373
   -3.7521    1.0107    0.2428
   -3.4499    1.8187   -0.0369
   -3.4845    1.5173   -0.5271
   -3.6496    1.4081    0.0013
   -1.6326   -2.4343   -1.2637
   -2.1649   -2.4232   -1.1415
   -1.9191   -1.9942   -1.2799
   -1.8391   -2.8959   -1.0092
   -2.1649   -2.4232   -1.1415
   -1.6326   -2.4343   -1.2637
   -1.2459    3.6197    0.4378
   -1.1121    3.7472   -0.1193
   -1.6283    3.5481    0.0667
   -1.4501    3.5321   -0.4835
   -1.9505    3.3442   -0.3017
   -1.6283    3.5481    0.0667
   -1.6283    3.5481    0.0667
   -1.1121    3.7472   -0.1193
   -1.4501    3.5321   -0.4835
   -0.9102    3.6224   -0.6461
   -0.5476    3.8446   -0.2776
   -0.3477    3.6266   -0.7631
   -0.9102    3.6224   -0.6461
   -1.1121    3.7472   -0.1193
   -0.5476    3.8446   -0.2776
   -1.4501    3.5321   -0.4835
   -1.1121    3.7472   -0.1193
   -0.9102    3.6224   -0.6461
   -0.3477    3.6266   -0.7631
   -0.7005    3.2898   -1.0590
   -0.9102    3.6224   -0.6461
   -3.1907    2.2663   -0.1004
   -2.8256    2.6911   -0.1747
